sid,segmentation_year,segmentation_band
44255,2014,middle
40014,2014,middle
39739,2014,middle
39007,2014,middle
45892,2014,middle
42175,2014,middle
40705,2014,middle
44101,2014,middle
48216,2014,middle
41690,2014,middle
42237,2014,middle
47862,2014,middle
40366,2014,middle
41217,2014,middle
40077,2014,middle
45821,2014,middle
41775,2014,middle
41268,2014,middle
43263,2014,middle
39118,2014,middle
47919,2014,middle
42924,2014,middle
41269,2014,middle
44151,2014,middle
47916,2014,middle
47883,2014,middle
41247,2014,middle
39757,2014,middle
42919,2014,middle
39562,2014,middle
39530,2014,middle
41678,2014,middle
42153,2014,middle
46260,2014,middle
40385,2014,middle
40996,2014,middle
40711,2014,middle
39237,2014,middle
44252,2014,middle
43953,2014,middle
39023,2014,middle
44167,2014,middle
43274,2014,middle
45842,2014,middle
41424,2014,middle
39788,2014,middle
41779,2014,middle
44284,2014,middle
39779,2014,middle
42439,2014,middle
41911,2014,middle
39567,2014,middle
44552,2014,middle
44174,2014,middle
46416,2014,middle
48010,2014,middle
43338,2014,middle
43191,2014,middle
41212,2014,middle
39241,2014,middle
48329,2014,middle
44551,2014,middle
40894,2014,middle
42587,2014,middle
39422,2014,middle
39741,2014,middle
38851,2014,middle
43206,2014,middle
43057,2014,middle
40826,2014,middle
40828,2014,middle
40083,2014,middle
43852,2014,middle
40269,2014,middle
41216,2014,middle
44099,2014,middle
40900,2014,middle
43942,2014,middle
44271,2014,middle
46217,2014,middle
39948,2014,middle
44110,2014,middle
41413,2014,middle
41172,2014,middle
39111,2014,middle
41173,2014,middle
40532,2014,middle
38939,2014,middle
45825,2014,middle
47899,2014,middle
42946,2014,middle
41685,2014,middle
42572,2014,middle
42055,2014,middle
41000,2014,middle
42546,2014,middle
39832,2014,middle
44296,2014,middle
41829,2014,middle
39371,2014,middle
40912,2014,middle
39744,2014,middle
42923,2014,middle
46136,2014,middle
40395,2014,middle
42397,2014,middle
44579,2014,middle
39663,2014,middle
42059,2014,middle
44224,2014,middle
41942,2014,middle
43479,2014,middle
41777,2014,middle
46818,2014,middle
42352,2014,middle
40867,2014,middle
40182,2014,middle
39731,2014,middle
41170,2014,middle
47867,2014,middle
47888,2014,middle
42124,2014,middle
43909,2014,middle
43000,2014,middle
39343,2014,middle
43904,2014,middle
39596,2014,middle
44822,2014,middle
47878,2014,middle
39912,2014,middle
43538,2014,middle
39421,2014,middle
46477,2014,middle
43535,2014,middle
40811,2014,middle
42395,2014,middle
42842,2014,middle
40227,2014,middle
44390,2014,middle
40816,2014,middle
39414,2014,middle
43651,2014,middle
44186,2014,middle
43908,2014,middle
42931,2014,middle
41786,2014,middle
39382,2014,middle
43606,2014,middle
41018,2014,middle
39730,2014,middle
41778,2014,middle
39671,2014,middle
41845,2014,middle
41834,2014,middle
40531,2014,middle
42250,2014,middle
43258,2014,middle
43156,2014,middle
42927,2014,middle
41055,2014,middle
41596,2014,middle
39046,2014,middle
39794,2014,middle
40704,2014,middle
40265,2014,middle
43481,2014,middle
43243,2014,middle
41909,2014,middle
44298,2014,middle
46139,2014,middle
40228,2014,middle
42563,2014,middle
39006,2014,middle
41423,2014,middle
42437,2014,middle
44116,2014,middle
43424,2014,middle
44050,2014,middle
41591,2014,middle
39381,2014,middle
41071,2014,middle
43181,2014,middle
39571,2014,middle
44392,2014,middle
43602,2014,middle
40824,2014,middle
39129,2014,middle
40808,2014,middle
41841,2014,middle
39575,2014,middle
41415,2014,middle
42158,2014,middle
40024,2014,middle
42279,2014,middle
41009,2014,middle
42310,2014,middle
43222,2014,middle
42114,2014,middle
47861,2014,middle
39294,2014,middle
42838,2014,middle
43603,2014,middle
41040,2014,middle
40805,2014,middle
43235,2014,middle
44308,2014,middle
45827,2014,middle
42664,2014,middle
42479,2014,middle
41426,2014,middle
44118,2014,middle
41208,2014,middle
39004,2014,middle
42356,2014,middle
41861,2014,middle
39563,2014,middle
40001,2014,middle
40534,2014,middle
47881,2014,middle
40893,2014,middle
41826,2014,middle
43199,2014,middle
40905,2014,middle
39729,2014,middle
46755,2014,middle
43468,2014,middle
41910,2014,middle
39295,2014,middle
40312,2014,middle
44307,2014,middle
43196,2014,middle
42997,2014,middle
40142,2014,middle
42172,2014,middle
44319,2014,middle
43682,2014,middle
40059,2014,middle
46418,2014,middle
42253,2014,middle
38861,2014,middle
46269,2014,middle
40537,2014,middle
40513,2014,middle
42155,2014,middle
43665,2014,middle
47876,2014,middle
40176,2014,middle
47870,2014,middle
44649,2014,middle
42132,2014,middle
40822,2014,middle
42934,2014,middle
43245,2014,middle
45822,2014,middle
47887,2014,middle
41920,2014,middle
42390,2014,middle
45824,2014,middle
40941,2014,middle
39565,2014,middle
47293,2014,middle
40162,2014,middle
42463,2014,middle
42398,2014,middle
41030,2014,middle
42663,2014,middle
40839,2014,middle
44565,2014,middle
40178,2014,middle
42950,2014,middle
43906,2014,middle
40006,2014,middle
41598,2014,middle
39323,2014,middle
43851,2014,middle
40834,2014,middle
39900,2014,middle
40160,2014,middle
43956,2014,middle
42648,2014,middle
43657,2014,middle
43480,2014,middle
41613,2014,middle
44563,2014,middle
40818,2014,middle
42156,2014,middle
41842,2014,middle
41273,2014,middle
43360,2014,middle
42058,2014,middle
40382,2014,middle
44431,2014,middle
44171,2014,middle
41432,2014,middle
41037,2014,middle
43182,2014,middle
40833,2014,middle
46225,2014,middle
41041,2014,middle
38940,2014,middle
39570,2014,middle
42324,2014,middle
40602,2014,middle
40539,2014,middle
40177,2014,middle
39114,2014,middle
45838,2014,middle
39443,2014,middle
39659,2014,middle
39637,2014,middle
43903,2014,middle
42081,2014,middle
42241,2014,middle
39108,2014,middle
41840,2014,middle
39368,2014,middle
39395,2014,middle
39587,2014,middle
43448,2014,middle
39378,2014,middle
41414,2014,middle
41863,2014,middle
39396,2014,middle
43931,2014,middle
40484,2014,middle
40763,2014,middle
45861,2014,middle
40854,2014,middle
40272,2014,middle
40801,2014,middle
39857,2014,middle
40268,2014,middle
39325,2014,middle
39819,2014,middle
44176,2014,middle
43515,2014,middle
39721,2014,middle
41728,2014,middle
40149,2014,middle
41843,2014,middle
42127,2014,middle
41617,2014,middle
41836,2014,middle
39215,2014,middle
41961,2014,middle
40462,2014,middle
41781,2014,middle
41689,2014,middle
39665,2014,middle
44363,2014,middle
40681,2014,middle
44389,2014,middle
41428,2014,middle
41245,2014,middle
46137,2014,middle
41277,2014,middle
39002,2014,middle
40197,2014,middle
40198,2014,middle
41271,2014,middle
48015,2014,middle
40530,2014,middle
41371,2014,middle
43786,2014,middle
47898,2014,middle
42050,2014,middle
39109,2014,middle
45951,2014,middle
41316,2014,middle
41597,2014,middle
43233,2014,middle
40803,2014,middle
41159,2014,middle
40023,2014,middle
39441,2014,middle
40843,2014,middle
40164,2014,middle
40025,2014,middle
39387,2014,middle
39898,2014,middle
42526,2014,middle
41696,2014,middle
47929,2014,middle
39261,2014,middle
46577,2014,middle
39568,2014,middle
41787,2014,middle
41336,2014,middle
39790,2014,middle
43223,2014,middle
39746,2014,middle
43007,2014,middle
44391,2014,middle
40563,2014,middle
39373,2014,middle
44170,2014,middle
42917,2014,middle
39016,2014,middle
39557,2014,middle
40719,2014,middle
38839,2014,middle
46216,2014,middle
41904,2014,middle
43599,2014,middle
44177,2014,middle
42057,2014,middle
42681,2014,concert
43856,2014,concert
46592,2014,concert
40489,2014,concert
40557,2014,concert
40327,2014,concert
43071,2014,concert
46053,2014,concert
43172,2014,concert
38984,2014,concert
40964,2014,concert
44465,2014,concert
40203,2014,concert
43696,2014,concert
42258,2014,concert
39651,2014,concert
43933,2014,concert
40575,2014,concert
41195,2014,concert
43288,2014,concert
39646,2014,concert
41066,2014,concert
47726,2014,concert
43140,2014,concert
41080,2014,concert
39954,2014,concert
39293,2014,concert
38959,2014,concert
43771,2014,concert
42846,2014,concert
43110,2014,concert
47090,2014,concert
48903,2014,concert
42966,2014,concert
42678,2014,concert
43660,2014,concert
44192,2014,concert
40064,2014,concert
43611,2014,concert
41521,2014,concert
40473,2014,concert
46019,2014,concert
42315,2014,concert
40769,2014,concert
39933,2014,concert
39185,2014,concert
42760,2014,concert
40165,2014,concert
42130,2014,concert
43062,2014,concert
43305,2014,concert
39516,2014,concert
41928,2014,concert
40907,2014,concert
46707,2014,concert
39226,2014,concert
46375,2014,concert
47172,2014,concert
39053,2014,concert
47446,2014,concert
40889,2014,concert
40500,2014,concert
40628,2014,concert
41510,2014,concert
46008,2014,concert
45913,2014,concert
39943,2014,concert
43348,2014,concert
42555,2014,concert
38863,2014,concert
44323,2014,concert
42829,2014,concert
40335,2014,concert
38893,2014,concert
39979,2014,concert
40975,2014,concert
40283,2014,concert
40184,2014,concert
43504,2014,concert
40185,2014,concert
43932,2014,concert
43990,2014,concert
42863,2014,concert
39515,2014,concert
39879,2014,concert
43731,2014,concert
41658,2014,concert
43317,2014,concert
40229,2014,concert
40862,2014,concert
40430,2014,concert
42864,2014,concert
40150,2014,concert
38785,2014,concert
40055,2014,concert
41259,2014,concert
39034,2014,concert
39220,2014,concert
42413,2014,concert
40224,2014,concert
46669,2014,concert
38966,2014,concert
44260,2014,concert
41828,2014,concert
38840,2014,concert
39942,2014,concert
38902,2014,concert
42755,2014,concert
40159,2014,concert
40888,2014,concert
40273,2014,concert
40497,2014,concert
46672,2014,concert
42289,2014,concert
43011,2014,concert
46277,2014,concert
48384,2014,concert
46663,2014,concert
40140,2014,concert
40350,2014,concert
39200,2014,concert
40951,2014,concert
40740,2014,concert
46618,2014,concert
46207,2014,concert
43255,2014,concert
42245,2014,concert
43483,2014,concert
43410,2014,concert
39907,2014,concert
43109,2014,concert
46837,2014,concert
43976,2014,concert
47359,2014,concert
43399,2014,concert
38795,2014,concert
41078,2014,concert
39308,2014,concert
43733,2014,concert
42112,2014,concert
40309,2014,concert
43426,2014,concert
41642,2014,concert
40932,2014,concert
43127,2014,concert
43897,2014,concert
42624,2014,concert
40406,2014,concert
41044,2014,concert
41234,2014,concert
43779,2014,concert
46223,2014,concert
39993,2014,concert
40242,2014,concert
44321,2014,concert
43497,2014,concert
40048,2014,concert
41943,2014,concert
40695,2014,concert
39479,2014,concert
41610,2014,concert
40574,2014,concert
43064,2014,concert
40488,2014,concert
39145,2014,concert
42212,2014,concert
41092,2014,concert
40696,2014,concert
40745,2014,concert
43030,2014,concert
51229,2014,concert
44487,2014,concert
44054,2014,concert
46616,2014,concert
39188,2014,concert
47730,2014,concert
43060,2014,concert
39838,2014,concert
39244,2014,concert
46012,2014,concert
46221,2014,concert
43508,2014,concert
39652,2014,concert
42789,2014,concert
43056,2014,concert
42481,2014,concert
41947,2014,concert
39033,2014,concert
40629,2014,concert
41494,2014,concert
42433,2014,concert
47329,2014,concert
43898,2014,concert
43380,2014,concert
40436,2014,concert
43520,2014,concert
40113,2014,concert
39534,2014,concert
39875,2014,concert
40931,2014,concert
43112,2014,concert
40871,2014,concert
39057,2014,concert
42334,2014,concert
46239,2014,concert
40765,2014,concert
42290,2014,concert
39227,2014,concert
44025,2014,concert
39673,2014,concert
43886,2014,concert
47386,2014,concert
43221,2014,concert
48754,2014,concert
40403,2014,concert
43988,2014,concert
43653,2014,concert
39992,2014,concert
42902,2014,concert
41116,2014,concert
42815,2014,concert
38953,2014,concert
39715,2014,concert
40356,2014,concert
40062,2014,concert
41133,2014,concert
46726,2014,concert
41811,2014,concert
42716,2014,concert
39205,2014,concert
38996,2014,concert
42392,2014,concert
51194,2014,concert
39982,2014,concert
41482,2014,concert
43750,2014,concert
40068,2014,concert
42958,2014,concert
43387,2014,concert
46822,2014,concert
41081,2014,concert
39186,2014,concert
43351,2014,concert
40163,2014,concert
42259,2014,concert
46335,2014,concert
46270,2014,concert
44090,2014,concert
42314,2014,concert
44516,2014,concert
39763,2014,concert
41606,2014,concert
40741,2014,concert
40581,2014,concert
45794,2014,concert
46657,2014,concert
39491,2014,concert
39910,2014,concert
38973,2014,concert
40444,2014,concert
46018,2014,concert
39221,2014,concert
39872,2014,concert
43573,2014,concert
42798,2014,concert
44653,2014,concert
39180,2014,concert
44515,2014,concert
41803,2014,concert
40125,2014,concert
38954,2014,concert
39021,2014,concert
40585,2014,concert
40332,2014,concert
43531,2014,concert
46753,2014,concert
41114,2014,concert
40076,2014,concert
43326,2014,concert
43130,2014,concert
42766,2014,concert
42817,2014,concert
39873,2014,concert
43432,2014,concert
42963,2014,concert
43128,2014,concert
39453,2014,concert
45819,2014,concert
43719,2014,concert
42752,2014,concert
39070,2014,concert
39191,2014,concert
42719,2014,concert
38922,2014,concert
43264,2014,concert
44051,2014,concert
41069,2014,concert
39976,2014,concert
41991,2014,concert
41338,2014,concert
40766,2014,concert
42746,2014,concert
42700,2014,concert
40878,2014,concert
46001,2014,concert
40554,2014,concert
43050,2014,concert
41451,2014,concert
40410,2014,concert
44200,2014,concert
45802,2014,concert
41060,2014,concert
43511,2014,concert
39940,2014,concert
46638,2014,concert
40453,2014,concert
43370,2014,concert
39752,2014,concert
42994,2014,concert
41638,2014,concert
41657,2014,concert
44202,2014,concert
43215,2014,concert
40354,2014,concert
40398,2014,concert
46662,2014,concert
39078,2014,concert
45788,2014,concert
39655,2014,concert
39842,2014,concert
39804,2014,concert
41735,2014,concert
43529,2014,concert
46706,2014,concert
40397,2014,concert
40187,2014,concert
44545,2014,concert
42436,2014,concert
41653,2014,concert
46666,2014,concert
43171,2014,concert
40707,2014,concert
40437,2014,concert
39977,2014,concert
43132,2014,concert
45759,2014,concert
41180,2014,concert
45820,2014,concert
41375,2014,concert
40470,2014,concert
41167,2014,concert
51234,2014,concert
41648,2014,concert
43347,2014,concert
41669,2014,concert
40258,2014,concert
42619,2014,concert
40426,2014,concert
40974,2014,concert
44237,2014,concert
40857,2014,concert
41102,2014,concert
39950,2014,concert
39273,2014,concert
40991,2014,concert
42389,2014,concert
47415,2014,concert
45865,2014,concert
42847,2014,concert
43471,2014,concert
43307,2014,concert
41855,2014,concert
40544,2014,concert
43466,2014,concert
41880,2014,concert
40549,2014,concert
43100,2014,concert
39831,2014,concert
44000,2014,concert
42414,2014,concert
46651,2014,concert
43063,2014,concert
43321,2014,concert
39653,2014,concert
42680,2014,concert
42783,2014,concert
40066,2014,concert
43717,2014,concert
42910,2014,concert
38949,2014,concert
43340,2014,concert
39281,2014,concert
39272,2014,concert
40750,2014,concert
39997,2014,concert
44155,2014,concert
40752,2014,concert
46643,2014,concert
39192,2014,concert
39250,2014,concert
42301,2014,concert
46676,2014,concert
38972,2014,concert
46675,2014,concert
42626,2014,concert
41140,2014,concert
43072,2014,concert
39983,2014,concert
41483,2014,concert
46054,2014,concert
40847,2014,concert
39620,2014,concert
40477,2014,concert
39602,2014,concert
38971,2014,concert
46100,2014,concert
39988,2014,concert
46444,2014,concert
43012,2014,concert
40155,2014,concert
41188,2014,concert
38965,2014,concert
46743,2014,concert
43994,2014,concert
42116,2014,concert
46005,2014,concert
40138,2014,concert
41162,2014,concert
43289,2014,concert
40260,2014,concert
41785,2014,concert
46222,2014,concert
46249,2014,concert
41111,2014,concert
40576,2014,concert
44258,2014,concert
42659,2014,concert
44182,2014,concert
42708,2014,concert
45991,2014,concert
46767,2014,concert
40503,2014,concert
39550,2014,concert
42471,2014,concert
46674,2014,concert
45793,2014,concert
45816,2014,concert
43292,2014,concert
41511,2014,concert
42260,2014,concert
45752,2014,concert
39031,2014,concert
42741,2014,concert
41461,2014,concert
40475,2014,concert
46736,2014,concert
38794,2014,concert
40739,2014,concert
43151,2014,concert
43530,2014,concert
40586,2014,concert
41767,2014,concert
39645,2014,concert
40233,2014,concert
42483,2014,concert
39248,2014,concert
43775,2014,concert
39075,2014,concert
40782,2014,concert
44370,2014,concert
41350,2014,concert
43055,2014,concert
40120,2014,concert
40551,2014,concert
43688,2014,concert
41378,2014,concert
44566,2014,concert
41109,2014,concert
39674,2014,concert
47174,2014,concert
39035,2014,concert
41529,2014,concert
40930,2014,concert
39510,2014,concert
42706,2014,concert
47855,2014,concert
43014,2014,concert
42816,2014,concert
42721,2014,concert
38872,2014,concert
39105,2014,concert
48615,2014,concert
44221,2014,concert
40404,2014,concert
40377,2014,concert
41112,2014,concert
48044,2014,concert
43377,2014,concert
46376,2014,concert
39161,2014,concert
42636,2014,concert
47171,2014,concert
41737,2014,concert
40714,2014,concert
39733,2014,concert
40492,2014,concert
42100,2014,concert
40261,2014,concert
41987,2014,concert
39836,2014,concert
41253,2014,concert
40326,2014,concert
41938,2014,concert
41552,2014,concert
43951,2014,concert
41952,2014,concert
43101,2014,concert
42030,2014,concert
40956,2014,concert
44547,2014,concert
39430,2014,concert
41255,2014,concert
46718,2014,concert
43356,2014,concert
41186,2014,concert
42211,2014,concert
41145,2014,concert
42828,2014,concert
40749,2014,concert
43979,2014,symphonic
42514,2014,symphonic
41627,2014,symphonic
42423,2014,symphonic
42811,2014,symphonic
39063,2014,symphonic
43332,2014,symphonic
42128,2014,symphonic
43280,2014,symphonic
42487,2014,symphonic
44461,2014,symphonic
40324,2014,symphonic
44504,2014,symphonic
46719,2014,symphonic
38924,2014,symphonic
46738,2014,symphonic
42956,2014,symphonic
39905,2014,symphonic
